Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A2593,Data Anlytics Corse,82,3556,,16,5,0.061,1331.00,11/17/2024,HYDERABAD,MOBILE,data analitics online
A2594,Data Analytcis Course,192,4920,192.15,18,10,0.052,1665.00,11/9/2024,hydrebad,Mobile,data analitics online
A2595,DataAnalyticsCourse,131,3187,234.53,24,10,,1656.00,7/11/2024,hydrebad,Mobile,data analytics course
A2596,DataAnalyticsCourse,177,3238,189.61,29,7,0.05,1925.00,27-11-2024,hyderabad,Tablet,data analitics online
A2597,Data Analytics Corse,,,182.66,22,10,,1482.00,11/24/2024,HYDERABAD,DESKTOP,learn data analytics
A2598,DataAnalyticsCourse,147,4507,190.42,27,8,0.054,1073.00,11/5/2024,hydrebad,Desktop,learn data analytics
A2599,DataAnalyticsCourse,143,3606,200.29,,3,0.035,1550.00,20-11-2024,hyderabad,MOBILE,learn data analytics
A2600,Data Analytcis Course,,3355,186.90,20,4,,1524.00,11/10/2024,hyderabad,MOBILE,online data analytic
A2601,DataAnalyticsCourse,160,3711,214.41,10,6,0.037,1550.00,11/7/2024,Hyderbad,Mobile,analytics for data
A2602,Data Analytcis Course,172,4841,234.94,28,8,,1258.00,11/12/2024,HYDERABAD,DESKTOP,analytics for data
A2603,Data Anlytics Corse,95,5411,182.58,13,4,0.042,1111.00,30-11-2024,Hyderbad,tablet,data anaytics training
A2604,Data Analytcis Course,111,3520,237.40,13,3,0.027,1395.00,11/19/2024,HYDERABAD,mobile,online data analytic
A2605,DataAnalyticsCourse,171,3460,184.14,27,9,0.053,1565.00,16-11-2024,hydrebad,TABLET,data analitics online
A2606,Data Anlytics Corse,145,5875,221.00,14,7,0.048,1230.00,11/24/2024,HYDERABAD,Desktop,learn data analytics
A2607,Data Analytics Corse,118,3404,183.15,27,7,0.059,1489.00,11/21/2024,Hyderbad,tablet,learn data analytics
A2608,Data Anlytics Corse,171,3567,233.32,27,4,,1271.00,11/5/2024,hydrebad,desktop,analytics for data
A2609,Data Analytcis Course,108,3628,185.68,24,8,0.074,1682.00,11/19/2024,hydrebad,TABLET,learn data analytics
A2610,Data Analytcis Course,100,4994,206.32,21,7,0.04,1673.00,11/20/2024,hydrebad,Tablet,learn data analytics
A2611,DataAnalyticsCourse,138,5758,193.53,14,4,0.029,1902.00,11/15/2024,HYDERABAD,TABLET,analytics for data
A2612,DataAnalyticsCourse,88,3382,198.62,25,9,0.102,1599.00,10/11/2024,HYDERABAD,DESKTOP,data anaytics training
A2613,Data Analytics Corse,125,3652,186.61,29,10,0.08,1017.00,11/29/2024,Hyderbad,mobile,learn data analytics
A2614,DataAnalyticsCourse,169,4120,215.75,27,5,0.03,1362.00,11/19/2024,hydrebad,Mobile,analytics for data
A2615,Data Anlytics Corse,169,3142,236.79,18,7,0.041,,11/6/2024,HYDERABAD,MOBILE,data analitics online
A2616,DataAnalyticsCourse,149,5726,235.72,17,7,0.047,1902.00,11/11/2024,hydrebad,mobile,data analitics online
A2617,Data Analytics Corse,99,5938,183.49,30,3,0.03,1487.00,18-11-2024,HYDERABAD,mobile,data analitics online
A2618,Data Anlytics Corse,177,3567,214.71,28,5,0.028,1001.00,11/11/2024,Hyderbad,Tablet,analytics for data
A2619,Data Analytcis Course,189,3215,224.53,23,,0.052,1309.00,11/15/2024,hydrebad,desktop,online data analytic
A2620,Data Analytcis Course,94,5094,,24,3,,1974.00,9/11/2024,hyderabad,desktop,online data analytic
A2621,Data Analytics Corse,191,3337,231.00,29,6,0.031,1424.00,11/18/2024,Hyderbad,Tablet,data analytics course
A2622,DataAnalyticsCourse,83,4359,227.14,,10,0.12,,11/2/2024,hyderabad,DESKTOP,data analitics online
A2623,Data Analytics Corse,148,4813,212.78,12,,,1833.00,11/23/2024,HYDERABAD,mobile,online data analytic
A2624,Data Anlytics Corse,125,4300,221.37,16,10,0.08,1066.00,11/27/2024,HYDERABAD,Tablet,data analytics course
A2625,DataAnalyticsCourse,105,4094,183.47,11,6,,1817.00,11/25/2024,HYDERABAD,mobile,online data analytic
A2626,Data Analytics Corse,84,4263,234.62,29,9,0.107,1599.00,18-11-2024,hydrebad,mobile,learn data analytics
A2627,Data Analytcis Course,114,3472,242.89,16,10,,1642.00,11/28/2024,hydrebad,tablet,analytics for data
A2628,Data Analytcis Course,129,4411,180.17,28,5,0.039,1173.00,10/11/2024,hyderabad,DESKTOP,data analitics online
A2629,Data Anlytics Corse,128,4787,204.29,,,0.059,1880.00,11/29/2024,hydrebad,DESKTOP,data anaytics training
A2630,Data Anlytics Corse,120,5915,241.95,26,3,,1253.00,11/25/2024,hyderabad,Desktop,analytics for data
A2631,Data Analytcis Course,99,4111,192.09,14,5,,1497.00,11/19/2024,hyderabad,mobile,analytics for data
A2632,Data Anlytics Corse,180,3305,187.59,14,10,0.056,,11/19/2024,HYDERABAD,DESKTOP,data analitics online
A2633,Data Analytcis Course,154,3510,211.16,26,10,0.065,1167.00,11/14/2024,HYDERABAD,tablet,online data analytic
A2634,Data Anlytics Corse,89,3265,234.51,29,8,0.09,,11/28/2024,HYDERABAD,TABLET,data analytics course
A2635,Data Analytics Corse,136,5977,249.89,15,9,0.066,1477.00,11/28/2024,hyderabad,tablet,analytics for data
A2636,DataAnalyticsCourse,177,5409,181.75,19,4,,1793.00,3/11/2024,hyderabad,tablet,data analytics course
A2637,Data Analytcis Course,145,5523,,10,,,1668.00,19-11-2024,Hyderbad,MOBILE,data anaytics training
A2638,Data Anlytics Corse,152,5421,248.08,16,6,0.035,1752.00,11/27/2024,HYDERABAD,mobile,analytics for data
A2639,DataAnalyticsCourse,187,5181,227.15,18,10,,1516.00,11/25/2024,Hyderbad,Tablet,data anaytics training
A2640,DataAnalyticsCourse,91,5484,198.25,16,6,0.066,1981.00,11/20/2024,Hyderbad,MOBILE,data anaytics training
A2641,Data Analytics Corse,180,5545,238.85,30,10,0.056,1971.00,24-11-2024,HYDERABAD,Desktop,data analytics course
A2642,Data Analytics Corse,122,4295,,24,6,0.049,1349.00,11/10/2024,hydrebad,desktop,data analytics course
A2643,DataAnalyticsCourse,,4314,194.56,21,9,,1211.00,11/9/2024,hyderabad,Tablet,data anaytics training
A2644,Data Analytcis Course,157,4111,208.46,27,8,,1187.00,11/5/2024,HYDERABAD,Tablet,data anaytics training
A2645,DataAnalyticsCourse,178,5640,195.80,25,4,0.022,1807.00,22-11-2024,hyderabad,MOBILE,data analitics online
A2646,DataAnalyticsCourse,94,3805,198.19,12,8,0.085,1523.00,11/10/2024,hydrebad,TABLET,data analytics course
A2647,Data Analytics Corse,130,4561,196.04,25,9,0.069,1388.00,18-11-2024,hyderabad,Desktop,analytics for data
A2648,DataAnalyticsCourse,169,5865,200.36,19,5,0.03,1482.00,30-11-2024,HYDERABAD,Mobile,online data analytic
A2649,Data Anlytics Corse,176,5275,241.12,14,8,,1995.00,15-11-2024,Hyderbad,mobile,data analitics online
A2650,Data Analytcis Course,143,4964,207.66,21,10,0.07,1619.00,13-11-2024,Hyderbad,tablet,analytics for data
A2651,Data Anlytics Corse,153,5292,225.98,21,9,0.059,1223.00,11/10/2024,hydrebad,mobile,data analytics course
A2652,Data Analytics Corse,96,5568,210.99,19,10,0.104,1317.00,11/21/2024,Hyderbad,desktop,learn data analytics
A2653,Data Analytics Corse,96,4849,198.41,13,5,0.052,1198.00,27-11-2024,hydrebad,mobile,online data analytic
A2654,Data Analytics Corse,172,4128,,12,7,0.041,1070.00,11/17/2024,Hyderbad,tablet,learn data analytics
A2655,Data Anlytics Corse,197,4645,219.15,24,5,0.025,1911.00,11/30/2024,hydrebad,Mobile,online data analytic
A2656,DataAnalyticsCourse,191,5706,249.69,25,6,0.031,1821.00,11/16/2024,Hyderbad,desktop,data analitics online
A2657,DataAnalyticsCourse,167,3438,235.20,10,7,,1229.00,11/17/2024,Hyderbad,desktop,data analitics online
A2658,Data Anlytics Corse,191,3610,217.44,27,6,0.031,1890.00,11/23/2024,Hyderbad,tablet,analytics for data
A2659,Data Anlytics Corse,90,3828,238.12,21,6,0.06,1505.00,11/21/2024,hydrebad,desktop,data analitics online
A2660,Data Analytcis Course,115,5431,180.50,,7,0.061,1995.00,11/15/2024,Hyderbad,DESKTOP,data analytics course
A2661,DataAnalyticsCourse,188,4300,226.13,28,7,,1185.00,11/14/2024,HYDERABAD,Mobile,online data analytic
A2662,Data Analytcis Course,173,3829,221.28,29,4,0.023,1417.00,11/25/2024,hydrebad,Desktop,learn data analytics
A2663,Data Analytics Corse,107,4165,192.18,21,10,0.093,1754.00,29-11-2024,HYDERABAD,Mobile,learn data analytics
A2664,Data Analytics Corse,171,5953,230.37,14,7,0.048,1436.00,17-11-2024,hydrebad,Tablet,analytics for data
A2665,Data Analytcis Course,87,4836,242.00,12,7,,1665.00,15-11-2024,hyderabad,DESKTOP,learn data analytics
A2666,Data Analytcis Course,199,3717,226.84,27,3,0.037,1449.00,11/25/2024,Hyderbad,MOBILE,data anaytics training
A2667,DataAnalyticsCourse,195,5190,231.62,,3,,1429.00,12/11/2024,HYDERABAD,Tablet,data analytics course
A2668,DataAnalyticsCourse,97,3921,232.83,11,9,0.036,1886.00,11/16/2024,HYDERABAD,tablet,analytics for data
A2669,Data Analytcis Course,184,3824,200.99,26,6,,1023.00,11/26/2024,hydrebad,MOBILE,data analitics online
A2670,Data Anlytics Corse,168,5414,221.78,19,8,0.048,1715.00,11/29/2024,hydrebad,mobile,data anaytics training
A2671,Data Analytcis Course,128,3984,222.78,26,4,,1786.00,11/14/2024,hydrebad,desktop,data analitics online
A2672,DataAnalyticsCourse,117,4716,213.86,26,4,,,11/27/2024,HYDERABAD,MOBILE,online data analytic
A2673,Data Anlytics Corse,142,5265,183.15,19,9,0.047,1173.00,11/7/2024,hydrebad,Desktop,online data analytic
A2674,Data Anlytics Corse,194,5273,201.59,15,10,,1018.00,11/6/2024,Hyderbad,Mobile,data analitics online
A2675,DataAnalyticsCourse,141,5656,193.58,20,6,0.043,1953.00,26-11-2024,hydrebad,DESKTOP,data analytics course
A2676,DataAnalyticsCourse,137,3149,195.06,17,6,0.046,1718.00,11/8/2024,HYDERABAD,tablet,analytics for data
A2677,Data Anlytics Corse,162,5799,196.39,27,8,0.049,,11/13/2024,HYDERABAD,TABLET,data analitics online
A2678,DataAnalyticsCourse,151,3487,187.00,30,6,0.04,1529.00,13-11-2024,HYDERABAD,mobile,online data analytic
A2679,Data Anlytics Corse,87,4140,209.82,17,7,0.08,1151.00,23-11-2024,hyderabad,tablet,online data analytic
A2680,Data Analytics Corse,183,5659,191.88,12,7,0.038,1830.00,11/10/2024,hydrebad,Mobile,analytics for data
A2681,DataAnalyticsCourse,120,3629,197.43,12,,0.053,1522.00,11/23/2024,HYDERABAD,desktop,data anaytics training
A2682,Data Analytcis Course,187,5531,219.88,10,5,0.05,1807.00,11/13/2024,hyderabad,tablet,analytics for data
A2683,Data Analytics Corse,121,5275,234.88,23,4,0.033,1766.00,5/11/2024,hyderabad,DESKTOP,data analitics online
A2684,Data Analytics Corse,173,3190,226.32,13,,,1884.00,11/27/2024,hyderabad,Mobile,online data analytic
A2685,DataAnalyticsCourse,165,5406,237.32,23,10,,1002.00,25-11-2024,Hyderbad,TABLET,data analytics course
A2686,Data Analytcis Course,192,3755,218.14,28,3,0.016,1121.00,11/30/2024,hydrebad,MOBILE,online data analytic
A2687,Data Analytics Corse,193,4497,248.41,24,9,0.047,1025.00,11/6/2024,Hyderbad,desktop,learn data analytics
A2688,Data Anlytics Corse,138,5904,197.08,26,8,0.058,1698.00,11/19/2024,HYDERABAD,Desktop,learn data analytics
A2689,Data Anlytics Corse,104,4212,,15,6,,1108.00,11/30/2024,HYDERABAD,Desktop,data anaytics training
A2690,Data Anlytics Corse,162,5979,190.69,30,6,0.043,1976.00,11/23/2024,hyderabad,TABLET,learn data analytics
A2691,DataAnalyticsCourse,115,4950,241.85,19,9,0.078,1343.00,11/16/2024,hyderabad,tablet,online data analytic
A2692,Data Analytics Corse,104,3405,227.36,28,8,0.05,1970.00,11/27/2024,Hyderbad,mobile,data analytics course
A2693,DataAnalyticsCourse,168,,196.79,22,8,0.051,1666.00,11/23/2024,hydrebad,tablet,learn data analytics
A2694,DataAnalyticsCourse,146,4624,212.67,19,9,,1513.00,11/9/2024,hydrebad,Mobile,data analytics course
A2695,Data Analytics Corse,82,5241,191.23,28,9,0.11,1369.00,3/11/2024,Hyderbad,desktop,data analytics course
A2696,Data Anlytics Corse,,5947,206.33,14,9,0.047,1188.00,24-11-2024,Hyderbad,Tablet,analytics for data
A2697,DataAnalyticsCourse,142,3246,249.27,11,8,,1667.00,11/5/2024,Hyderbad,mobile,data analitics online
A2698,Data Analytics Corse,198,5858,232.94,17,8,0.04,1903.00,11/22/2024,HYDERABAD,DESKTOP,analytics for data
A2699,Data Analytcis Course,119,5159,227.36,22,10,0.084,1448.00,11/16/2024,hydrebad,mobile,data anaytics training
A2700,DataAnalyticsCourse,109,4002,203.96,14,3,,1430.00,2/11/2024,Hyderbad,mobile,data analytics course
A2701,Data Anlytics Corse,87,3068,243.15,11,6,0.069,1356.00,23-11-2024,hyderabad,Tablet,online data analytic
A2702,Data Analytcis Course,110,4907,247.48,12,10,0.091,1205.00,11/26/2024,Hyderbad,desktop,data anaytics training
A2703,Data Analytcis Course,92,5680,224.60,15,7,0.076,,26-11-2024,Hyderbad,Desktop,online data analytic
A2704,Data Analytcis Course,85,3909,189.90,12,3,0.035,1216.00,14-11-2024,HYDERABAD,TABLET,online data analytic
A2705,DataAnalyticsCourse,199,3060,237.30,19,9,0.045,1527.00,11/4/2024,hyderabad,mobile,data analitics online
A2706,DataAnalyticsCourse,148,4558,249.74,18,8,0.054,1554.00,11/1/2024,Hyderbad,desktop,data analytics course
A2707,Data Analytcis Course,173,5992,230.26,11,5,0.029,1683.00,8/11/2024,Hyderbad,MOBILE,data anaytics training
A2708,Data Analytics Corse,84,5069,192.08,25,3,0.036,1738.00,11/11/2024,Hyderbad,Desktop,online data analytic
A2709,Data Analytics Corse,82,4340,186.61,17,3,0.037,1092.00,7/11/2024,HYDERABAD,Desktop,data anaytics training
A2710,Data Anlytics Corse,147,5139,245.93,29,8,0.033,1853.00,10/11/2024,hydrebad,mobile,data analytics course
A2711,Data Analytcis Course,186,4679,241.70,19,9,,1333.00,7/11/2024,Hyderbad,tablet,online data analytic
A2712,DataAnalyticsCourse,143,4232,207.76,30,8,,1644.00,11/18/2024,HYDERABAD,TABLET,data analitics online
A2713,Data Analytcis Course,133,5580,248.11,17,5,0.038,1111.00,11/26/2024,Hyderbad,TABLET,data analytics course
A2714,Data Anlytics Corse,187,3972,226.62,24,7,0.037,1011.00,11/4/2024,Hyderbad,desktop,data anaytics training
A2715,Data Analytics Corse,121,5205,181.81,24,5,0.037,1555.00,11/8/2024,hyderabad,TABLET,data analitics online
A2716,Data Analytics Corse,188,4521,214.58,24,3,0.016,1855.00,11/19/2024,hydrebad,tablet,data analytics course
A2717,Data Anlytics Corse,115,3924,214.52,16,7,0.04,1312.00,4/11/2024,Hyderbad,desktop,online data analytic
A2718,Data Anlytics Corse,,3319,230.39,28,4,,1533.00,19-11-2024,Hyderbad,TABLET,analytics for data
A2719,Data Anlytics Corse,190,5141,225.14,15,10,0.053,1761.00,11/21/2024,HYDERABAD,DESKTOP,learn data analytics
A2720,Data Analytics Corse,92,5952,192.35,30,4,0.043,1335.00,8/11/2024,hydrebad,mobile,data analitics online
A2721,Data Anlytics Corse,107,,227.88,23,8,0.075,1844.00,11/8/2024,HYDERABAD,Desktop,online data analytic
A2722,Data Anlytics Corse,,3794,225.38,13,7,,1401.00,23-11-2024,hyderabad,mobile,data analitics online
A2723,DataAnalyticsCourse,186,,185.55,11,5,0.027,1903.00,11/16/2024,hyderabad,Tablet,data analytics course
A2724,Data Anlytics Corse,129,3454,223.14,17,8,0.034,1391.00,1/11/2024,HYDERABAD,tablet,analytics for data
A2725,Data Analytcis Course,162,3071,231.99,29,9,,1603.00,11/18/2024,HYDERABAD,Tablet,online data analytic
A2726,Data Analytcis Course,177,5954,206.76,13,4,0.06,1104.00,11/14/2024,Hyderbad,tablet,learn data analytics
A2727,Data Analytcis Course,93,3473,207.92,30,9,,1780.00,11/8/2024,hyderabad,DESKTOP,data analytics course
A2728,Data Anlytics Corse,117,4341,212.29,19,8,0.068,1399.00,21-11-2024,HYDERABAD,DESKTOP,learn data analytics
A2729,Data Analytcis Course,120,3310,247.65,15,3,,1584.00,11/21/2024,hyderabad,mobile,online data analytic
A2730,Data Analytcis Course,81,3694,183.52,17,3,,1156.00,22-11-2024,hydrebad,Mobile,online data analytic
A2731,Data Analytcis Course,91,3576,243.02,28,8,0.088,1567.00,11/25/2024,Hyderbad,Mobile,data anaytics training
A2732,DataAnalyticsCourse,167,4856,232.10,18,7,0.042,1476.00,11/7/2024,HYDERABAD,Desktop,analytics for data
A2733,Data Anlytics Corse,175,5484,186.91,14,3,0.031,1728.00,11/18/2024,HYDERABAD,Desktop,analytics for data
A2734,Data Analytcis Course,121,3633,190.82,16,5,0.041,1157.00,11/16/2024,hyderabad,Tablet,data analitics online
A2735,DataAnalyticsCourse,85,,190.32,13,9,0.106,1301.00,11/7/2024,hyderabad,desktop,data analitics online
A2736,Data Analytcis Course,176,4474,215.93,28,9,0.035,1214.00,30-11-2024,Hyderbad,mobile,data analitics online
A2737,Data Analytics Corse,174,5282,240.85,10,4,,1481.00,11/26/2024,hydrebad,tablet,data analytics course
A2738,Data Analytcis Course,180,3778,214.66,28,4,,1733.00,14-11-2024,hyderabad,Desktop,data analytics course
A2739,Data Analytcis Course,156,3361,183.12,29,9,0.058,1241.00,11/10/2024,hyderabad,DESKTOP,data analitics online
A2740,Data Anlytics Corse,,5877,223.87,21,9,,1866.00,11/28/2024,Hyderbad,mobile,analytics for data
A2741,Data Analytics Corse,161,5656,237.69,12,4,0.056,1262.00,11/29/2024,HYDERABAD,MOBILE,online data analytic
A2742,DataAnalyticsCourse,87,3061,192.29,15,6,0.069,1506.00,11/20/2024,hyderabad,Tablet,data analitics online
A2743,Data Anlytics Corse,126,4569,204.13,10,4,0.032,1037.00,3/11/2024,Hyderbad,TABLET,learn data analytics
A2744,Data Anlytics Corse,151,5067,199.12,13,5,0.055,1669.00,11/27/2024,Hyderbad,mobile,data anaytics training
A2745,Data Anlytics Corse,85,5612,245.87,12,7,0.082,1124.00,11/16/2024,Hyderbad,Mobile,learn data analytics
A2746,DataAnalyticsCourse,104,4627,200.98,28,6,0.058,1815.00,16-11-2024,HYDERABAD,TABLET,data anaytics training
A2747,DataAnalyticsCourse,103,4264,214.56,27,4,0.039,1804.00,11/11/2024,Hyderbad,Desktop,learn data analytics
A2748,Data Analytcis Course,162,5815,198.49,11,7,0.048,1468.00,11/23/2024,hyderabad,tablet,data analytics course
A2749,DataAnalyticsCourse,161,3597,218.35,29,6,0.039,1840.00,6/11/2024,HYDERABAD,TABLET,data analytics course
A2750,Data Analytics Corse,83,5973,224.06,25,9,0.108,1197.00,11/10/2024,HYDERABAD,MOBILE,analytics for data
A2751,Data Anlytics Corse,165,3430,248.59,26,8,0.04,1056.00,11/6/2024,hydrebad,Desktop,analytics for data
A2752,DataAnalyticsCourse,134,5085,186.10,18,8,0.06,1033.00,11/27/2024,Hyderbad,mobile,data analytics course
A2753,Data Analytcis Course,126,4906,222.92,16,9,0.071,1443.00,11/25/2024,Hyderbad,MOBILE,learn data analytics
A2754,DataAnalyticsCourse,173,5082,198.75,16,3,0.046,1128.00,11/14/2024,hydrebad,tablet,analytics for data
A2755,Data Anlytics Corse,174,4661,200.74,,5,0.029,1596.00,11/20/2024,hydrebad,DESKTOP,data analytics course
A2756,DataAnalyticsCourse,149,3573,247.52,20,4,0.031,1742.00,3/11/2024,hyderabad,mobile,analytics for data
A2757,Data Anlytics Corse,108,5663,213.85,,9,0.083,1703.00,11/17/2024,HYDERABAD,DESKTOP,data analitics online
A2758,DataAnalyticsCourse,99,4466,214.08,14,7,,1515.00,11/15/2024,Hyderbad,DESKTOP,analytics for data
A2759,Data Anlytics Corse,113,3120,249.66,20,8,0.071,1895.00,11/27/2024,Hyderbad,mobile,data anaytics training
A2760,Data Anlytics Corse,84,3911,206.06,13,7,,1155.00,11/18/2024,hydrebad,Tablet,learn data analytics
A2761,Data Anlytics Corse,182,3458,186.51,28,9,0.049,1982.00,11/1/2024,Hyderbad,desktop,learn data analytics
A2762,Data Anlytics Corse,82,3261,245.34,30,8,,1922.00,11/9/2024,hydrebad,desktop,data analytics course
A2763,Data Analytcis Course,103,3844,232.39,13,7,0.068,1763.00,11/25/2024,hyderabad,Mobile,learn data analytics
A2764,Data Analytcis Course,117,4298,227.92,15,8,0.068,1512.00,11/21/2024,Hyderbad,Tablet,online data analytic
A2765,Data Anlytics Corse,93,4998,201.98,17,8,0.086,1216.00,11/12/2024,HYDERABAD,desktop,data analytics course
A2766,DataAnalyticsCourse,166,5110,196.99,26,4,,1431.00,12/11/2024,hyderabad,Tablet,data analitics online
A2767,Data Analytics Corse,121,5155,187.00,23,6,0.05,1510.00,11/5/2024,Hyderbad,TABLET,data analytics course
A2768,DataAnalyticsCourse,106,5010,220.66,26,6,0.057,1345.00,16-11-2024,hydrebad,Desktop,data analytics course
A2769,Data Analytcis Course,106,4362,227.02,12,9,0.085,1548.00,27-11-2024,hyderabad,Mobile,online data analytic
A2770,Data Analytcis Course,122,3662,211.05,19,6,0.049,1082.00,11/21/2024,hydrebad,desktop,data anaytics training
A2771,Data Anlytics Corse,193,5464,224.15,12,3,0.056,1157.00,3/11/2024,hyderabad,Tablet,online data analytic
A2772,Data Anlytics Corse,146,3560,214.16,26,3,0.021,1033.00,11/2/2024,hydrebad,DESKTOP,analytics for data
A2773,Data Analytcis Course,,5014,198.84,10,8,,1474.00,11/14/2024,hydrebad,Tablet,learn data analytics
A2774,Data Analytcis Course,111,3278,189.58,25,5,0.045,1882.00,9/11/2024,HYDERABAD,MOBILE,data anaytics training
A2775,Data Anlytics Corse,,3149,213.67,14,8,,1491.00,11/27/2024,hyderabad,tablet,online data analytic
A2776,Data Analytcis Course,195,4128,246.55,25,5,0.026,1105.00,11/9/2024,hyderabad,Mobile,data anaytics training
A2777,Data Analytcis Course,149,5018,219.11,16,3,,1795.00,11/26/2024,Hyderbad,DESKTOP,data anaytics training
A2778,Data Analytics Corse,194,5215,225.13,12,6,0.031,1107.00,11/22/2024,HYDERABAD,Tablet,data analitics online
